w4mpro,w4sigmpro,w4snr,w4rchi2,w4mag_1,w4mag_2,w4mag_3,w4mag_4,w4mag_5,w4mag_6,w4mag_7,w4mag_8,w4mag_1_w4mag_2,w4mag_2_w4mag_3,w4mag_3_w4mag_4,w4mag_4_w4mag_5,w4mag_5_w4mag_6,w4mag_6_w4mag_7,w4mag_7_w4mag_8,class
7.023,0.155,7.0,1.499,5.824,5.297,4.852,4.44,4.056,3.699,4.004,3.604,0.5270000000000001,0.4449999999999994,0.4119999999999999,0.38400000000000034,0.3570000000000002,0.3049999999999997,0.39999999999999947,fake
7.389,0.148,7.3,1.019,8.456,8.027,7.807,7.705,7.634,7.575,7.598,6.93,0.42900000000000027,0.21999999999999886,0.10200000000000031,0.07099999999999973,0.05900000000000016,0.022999999999999687,0.6680000000000001,fake
1.485,0.049,22.1,103.1,2.371,1.216,0.351,-0.32,-0.834,-1.19,-1.42,-1.571,1.155,0.865,0.671,0.514,0.356,0.22999999999999998,0.15100000000000002,fake
5.465,0.046,23.8,1.79,6.25,5.59,5.144,4.823,4.582,4.393,4.241,4.114,0.6600000000000001,0.44599999999999973,0.32099999999999973,0.24100000000000055,0.18900000000000006,0.15200000000000014,0.12699999999999978,fake
6.932,0.148,7.3,0.9398,6.669,6.215,5.863,5.565,5.285,4.998,4.716,4.464,0.45399999999999974,0.3519999999999994,0.29800000000000004,0.28000000000000025,0.2869999999999999,0.28200000000000003,0.2519999999999998,fake
6.552,0.106,10.2,1.658,6.139,5.576,5.179,4.889,4.67,4.488,4.315,4.153,0.5630000000000006,0.39699999999999935,0.29000000000000004,0.2190000000000003,0.1819999999999995,0.17300000000000004,0.1620000000000008,fake
6.918,0.091,12.0,2.473,7.136,6.09,5.199,4.434,3.799,3.244,2.716,2.255,1.0460000000000003,0.891,0.7649999999999997,0.6350000000000002,0.5549999999999997,0.528,0.4610000000000003,fake
8.115,0.373,2.9,0.6188,8.929,8.241,7.722,7.24,6.792,6.426,6.129,5.892,0.6880000000000006,0.5189999999999992,0.4820000000000002,0.4480000000000004,0.36599999999999966,0.2970000000000006,0.2369999999999992,fake
8.329,0.36,3.0,0.929,9.146,8.47,7.968,7.566,7.247,7.001,6.811,6.654,0.6760000000000002,0.5020000000000007,0.40200000000000014,0.31899999999999995,0.24599999999999955,0.1900000000000004,0.15700000000000003,fake
7.257,0.345,3.1,0.723,6.244,5.738,5.378,5.092,4.855,4.643,4.439,4.245,0.5059999999999993,0.3600000000000003,0.2860000000000005,0.2369999999999992,0.21200000000000063,0.20399999999999974,0.19399999999999995,fake
4.955,0.233,4.7,2.62,3.31,2.791,2.388,2.057,1.778,1.534,1.317,1.123,0.5190000000000001,0.403,0.33099999999999996,0.2789999999999999,0.244,0.21700000000000008,0.19399999999999995,fake
6.26,0.142,7.6,4.494,4.794,4.252,3.811,3.431,3.089,2.772,3.214,2.848,0.5419999999999998,0.44099999999999984,0.3799999999999999,0.3420000000000001,0.31700000000000017,0.44200000000000017,0.3660000000000001,fake
8.508,0.413,2.6,0.8798,7.336,10.26,6.42,6.129,5.869,5.633,5.418,5.219,2.9239999999999995,3.84,0.29100000000000037,0.2599999999999998,0.23599999999999977,0.21499999999999986,0.19899999999999984,fake
8.396,0.353,3.1,1.065,7.875,7.879,7.368,7.025,6.777,6.601,6.462,6.338,0.0039999999999995595,0.5109999999999992,0.34299999999999997,0.24800000000000022,0.17600000000000016,0.13900000000000023,0.12399999999999967,fake
4.535,0.046,23.8,21.18,5.121,4.289,3.732,3.33,3.029,2.802,2.629,2.498,0.8320000000000007,0.5569999999999995,0.40200000000000014,0.30100000000000016,0.22699999999999987,0.17300000000000004,0.13099999999999978,fake
6.798,0.075,14.5,1.359,7.436,6.733,6.266,5.933,5.674,5.463,5.281,5.117,0.7030000000000003,0.46699999999999964,0.3330000000000002,0.25899999999999945,0.2110000000000003,0.18200000000000038,0.1639999999999997,fake
8.94,0.54,2.0,0.9903,8.729,8.189,7.869,7.701,7.533,7.353,7.184,7.002,0.5399999999999991,0.3200000000000003,0.16800000000000015,0.16799999999999926,0.1800000000000006,0.1689999999999996,0.18200000000000038,fake
3.991,0.063,17.3,10.55,4.819,4.849,4.192,3.68,3.262,2.913,2.613,2.335,0.03000000000000025,0.657,0.512,0.41800000000000015,0.3490000000000002,0.2999999999999998,0.278,fake
8.853,0.467,2.3,1.13,8.329,6.831,6.488,6.193,5.933,5.698,5.482,5.284,1.4980000000000002,0.34299999999999997,0.2950000000000008,0.2599999999999998,0.23499999999999943,0.2160000000000002,0.1980000000000004,fake
8.977,0.473,2.3,1.026,9.564,8.848,8.369,8.057,7.818,7.577,7.328,7.057,0.7159999999999993,0.479000000000001,0.3119999999999994,0.23900000000000077,0.24099999999999966,0.24899999999999967,0.2709999999999999,fake
6.947,0.123,8.8,1.172,6.84,6.898,6.444,6.133,5.91,5.75,5.631,5.545,0.05799999999999983,0.45399999999999974,0.31099999999999994,0.22299999999999986,0.16000000000000014,0.11899999999999977,0.0860000000000003,fake
8.123,0.254,4.3,0.8382,8.418,8.476,7.956,7.608,7.31,7.079,6.931,6.833,0.058000000000001606,0.5200000000000005,0.34800000000000075,0.29800000000000004,0.23099999999999987,0.1479999999999997,0.09799999999999986,fake
8.754,0.381,2.8,0.9695,8.831,8.555,8.426,8.197,7.936,7.7,7.484,7.285,0.2759999999999998,0.12899999999999956,0.22900000000000098,0.26099999999999923,0.23599999999999977,0.2160000000000002,0.19899999999999984,fake
6.732,0.094,11.5,1.062,7.446,6.782,6.358,6.071,5.874,5.735,5.614,5.492,0.6639999999999997,0.4240000000000004,0.2869999999999999,0.19700000000000006,0.13899999999999935,0.12100000000000044,0.12199999999999989,fake
8.665,0.472,2.3,0.9657,7.775,7.232,6.806,6.461,6.187,5.967,5.791,5.639,0.5430000000000001,0.42600000000000016,0.34499999999999975,0.274,0.22000000000000064,0.17599999999999927,0.15200000000000014,fake
8.661,0.45,2.4,1.023,8.811,8.397,8.192,8.009,7.779,7.532,7.272,7.026,0.4139999999999997,0.20500000000000007,0.18299999999999983,0.23000000000000043,0.2469999999999999,0.2599999999999998,0.24600000000000044,fake
7.329,0.198,5.5,0.7646,5.803,5.34,4.992,4.709,4.472,4.262,4.068,3.896,0.4630000000000001,0.34799999999999986,0.28300000000000036,0.2369999999999992,0.21000000000000085,0.19399999999999995,0.1719999999999997,fake
6.369,0.322,3.4,26.55,5.098,4.656,4.508,4.218,3.956,3.72,3.505,3.306,0.44200000000000017,0.1479999999999997,0.29000000000000004,0.262,0.23599999999999977,0.2150000000000003,0.19899999999999984,fake
3.203,0.314,3.5,0.6964,2.058,1.534,1.137,0.815,0.542,0.298,0.074,-0.13,0.5239999999999998,0.397,0.32200000000000006,0.2729999999999999,0.24400000000000005,0.22399999999999998,0.20400000000000001,fake
8.785,0.435,2.5,1.001,8.426,7.946,7.647,7.377,7.111,6.85,6.582,7.019,0.4800000000000004,0.2989999999999995,0.27000000000000046,0.266,0.2610000000000001,0.2679999999999998,0.4370000000000003,fake
8.278,0.284,3.8,0.9339,9.206,8.599,8.162,7.848,7.621,7.426,7.282,7.266,0.6069999999999993,0.4369999999999994,0.31400000000000095,0.22699999999999942,0.19500000000000028,0.14400000000000013,0.016000000000000014,fake
8.416,0.383,2.8,0.8209,8.355,7.775,7.302,7.693,7.408,6.457,6.278,6.131,0.5800000000000001,0.47300000000000075,0.391,0.28499999999999925,0.9510000000000005,0.17900000000000027,0.14699999999999935,fake
8.38,0.29,3.7,1.104,8.199,7.733,7.444,7.255,7.083,6.914,6.758,6.596,0.4660000000000002,0.2889999999999997,0.18900000000000006,0.1719999999999997,0.16900000000000048,0.1559999999999997,0.16199999999999992,fake
8.358,0.383,2.8,0.8316,9.253,8.855,8.068,8.078,8.123,9.313,7.906,11.935,0.3979999999999997,0.7870000000000008,0.009999999999999787,0.04499999999999993,1.1900000000000013,1.407000000000001,4.029000000000001,fake
7.554,0.182,6.0,1.115,7.087,7.085,6.525,6.125,5.843,5.651,5.508,5.387,0.0019999999999997797,0.5599999999999996,0.40000000000000036,0.28200000000000003,0.19200000000000017,0.1429999999999998,0.12100000000000044,fake
4.423,0.108,10.1,7.003,5.01,4.118,3.458,2.935,2.498,2.126,1.809,1.538,0.8919999999999995,0.6600000000000001,0.5230000000000001,0.43699999999999983,0.37200000000000033,0.31699999999999995,0.2709999999999999,fake
8.594,0.383,2.8,1.082,8.729,8.36,8.111,7.853,7.603,7.349,7.11,6.901,0.3689999999999998,0.24899999999999878,0.2580000000000009,0.25,0.25399999999999956,0.23899999999999988,0.20900000000000052,fake
8.781,0.476,2.3,0.92,8.581,8.012,8.364,7.33,7.15,7.067,7.039,6.976,0.5689999999999991,0.3520000000000003,1.0340000000000007,0.17999999999999972,0.08300000000000018,0.02800000000000047,0.06299999999999972,fake
3.984,0.183,5.9,2.216,4.435,3.571,2.969,2.512,2.146,1.845,1.596,1.392,0.8639999999999994,0.6020000000000003,0.45699999999999985,0.3660000000000001,0.30099999999999993,0.2489999999999999,0.20400000000000018,fake
3.841,0.092,11.8,4.592,3.528,2.969,2.514,2.121,2.465,2.086,1.762,1.489,0.5590000000000002,0.45500000000000007,0.3929999999999998,0.34399999999999986,0.379,0.32399999999999984,0.2729999999999999,fake
8.685,0.403,2.7,1.151,8.923,8.528,8.356,8.401,8.248,8.02,7.812,7.618,0.3949999999999996,0.1720000000000006,0.04499999999999993,0.15300000000000047,0.22799999999999976,0.2079999999999993,0.19399999999999995,fake
4.929,0.081,13.5,38.08,5.396,4.804,4.274,3.795,4.005,3.498,3.081,2.728,0.5919999999999996,0.5300000000000002,0.4790000000000001,0.20999999999999996,0.5069999999999997,0.41700000000000026,0.35299999999999976,fake
6.711,0.092,11.8,1.294,7.513,6.787,6.287,5.896,5.547,5.243,4.982,4.755,0.726,0.5,0.391,0.3490000000000002,0.3039999999999994,0.2610000000000001,0.2270000000000003,fake
8.808,0.397,2.7,0.9757,8.87,8.375,8.053,7.815,7.629,7.447,7.234,7.047,0.4949999999999992,0.3219999999999992,0.23800000000000043,0.18600000000000083,0.1819999999999995,0.21300000000000008,0.18700000000000028,fake
2.352,0.022,50.1,168.7,4.959,4.081,3.445,2.948,2.549,2.223,1.95,1.709,0.8779999999999992,0.6360000000000006,0.4969999999999999,0.399,0.32600000000000007,0.2729999999999999,0.24099999999999988,fake
2.12,0.048,22.6,22.51,0.64,0.146,-0.239,-0.553,-0.816,-1.042,-1.239,-1.414,0.494,0.385,0.31400000000000006,0.2629999999999999,0.2260000000000001,0.19700000000000006,0.17499999999999982,fake
7.916,0.344,3.2,0.8687,8.294,7.54,7.077,6.802,6.667,6.635,6.662,6.695,0.7540000000000004,0.4630000000000001,0.27500000000000036,0.1349999999999998,0.03200000000000003,0.027000000000000135,0.03300000000000036,fake
8.322,0.295,3.7,0.9917,9.174,8.489,7.972,7.537,7.23,7.036,6.833,6.656,0.6849999999999987,0.5170000000000003,0.4350000000000005,0.3069999999999995,0.19400000000000084,0.2029999999999994,0.1770000000000005,fake
6.93,0.179,6.1,1.026,7.27,6.406,5.81,5.366,5.018,4.737,4.511,4.327,0.8639999999999999,0.5960000000000001,0.44399999999999995,0.34799999999999986,0.2809999999999997,0.22599999999999998,0.18400000000000016,fake
5.467,0.051,21.4,9.47,5.644,4.812,4.251,3.841,3.529,3.295,3.127,3.019,0.8319999999999999,0.5609999999999999,0.41000000000000014,0.3120000000000003,0.23399999999999999,0.16800000000000015,0.10799999999999965,fake
8.491,0.322,3.4,1.046,8.166,8.075,7.452,6.98,6.609,6.325,6.114,5.951,0.09100000000000108,0.6229999999999993,0.47199999999999953,0.37100000000000044,0.2839999999999998,0.2110000000000003,0.16300000000000026,fake
7.003,0.091,11.9,2.297,6.928,5.841,4.911,4.034,3.286,2.624,1.996,1.485,1.0869999999999997,0.9300000000000006,0.8769999999999998,0.7479999999999998,0.6619999999999999,0.6280000000000001,0.5109999999999999,fake
8.496,0.356,3.1,1.065,8.407,8.535,8.045,7.692,7.463,7.326,7.211,7.062,0.1280000000000001,0.4900000000000002,0.35299999999999976,0.2290000000000001,0.13700000000000045,0.11499999999999932,0.14900000000000002,fake
8.64,0.413,2.6,0.8743,9.05,8.64,8.244,7.886,7.609,7.408,7.226,7.078,0.41000000000000014,0.3960000000000008,0.35799999999999965,0.27700000000000014,0.20099999999999962,0.18200000000000038,0.1479999999999997,fake
8.117,0.269,4.0,1.0,7.975,7.676,7.463,7.167,6.906,6.671,6.456,6.256,0.2989999999999995,0.21300000000000008,0.29600000000000026,0.2610000000000001,0.23499999999999943,0.21499999999999986,0.20000000000000018,fake
5.945,0.042,26.1,1.66,6.693,5.924,5.264,4.729,4.286,3.851,3.464,3.186,0.7689999999999992,0.6600000000000001,0.5350000000000001,0.4430000000000005,0.4349999999999996,0.387,0.278,fake
8.773,0.467,2.3,1.058,9.085,8.799,8.557,8.369,8.113,7.88,7.667,7.471,0.28600000000000136,0.2419999999999991,0.1880000000000006,0.2560000000000002,0.23299999999999965,0.21300000000000008,0.19599999999999973,fake
6.941,0.121,9.0,2.301,6.466,6.407,5.874,5.499,5.229,5.035,4.895,4.794,0.05900000000000016,0.5330000000000004,0.375,0.2699999999999996,0.19399999999999995,0.14000000000000057,0.10099999999999998,fake
8.034,0.209,5.2,1.017,7.464,6.89,6.406,6.659,5.952,5.275,4.671,4.087,0.5740000000000007,0.484,0.2530000000000001,0.7069999999999999,0.6769999999999996,0.6040000000000001,0.5840000000000005,fake
8.786,0.416,2.6,0.9738,8.293,7.694,7.941,7.502,7.186,6.922,6.713,6.54,0.5989999999999993,0.2469999999999999,0.43900000000000006,0.31599999999999984,0.26400000000000023,0.20899999999999963,0.17300000000000004,fake
3.493,0.235,4.6,0.8212,2.739,2.169,1.735,1.398,1.137,0.93,0.76,0.616,0.5699999999999998,0.43399999999999994,0.3370000000000002,0.2609999999999999,0.20699999999999996,0.17000000000000004,0.14400000000000002,fake
6.965,0.117,9.3,1.31,7.1,6.242,5.625,5.145,4.753,4.418,4.126,3.87,0.8579999999999997,0.617,0.4800000000000004,0.39199999999999946,0.33499999999999996,0.2919999999999998,0.2560000000000002,fake
8.003,0.402,2.7,0.972,8.848,8.291,7.947,7.745,7.577,7.428,7.373,6.56,0.5570000000000004,0.3440000000000003,0.20199999999999996,0.16800000000000015,0.14900000000000002,0.054999999999999716,0.8130000000000006,fake
3.961,0.043,25.5,44.93,4.574,3.642,2.97,2.461,2.069,1.762,1.514,1.306,0.9319999999999999,0.6719999999999997,0.5090000000000003,0.3919999999999999,0.30699999999999994,0.248,0.20799999999999996,fake
7.536,0.195,5.6,1.118,8.111,7.341,6.887,6.613,6.442,6.343,6.315,6.347,0.7700000000000005,0.4540000000000006,0.27399999999999913,0.17100000000000026,0.0990000000000002,0.02799999999999958,0.03200000000000003,fake
4.486,0.075,14.4,23.83,2.0,1.5,1.112,0.794,0.521,0.281,0.065,-0.131,0.5,0.3879999999999999,0.31800000000000006,0.273,0.24,0.21600000000000003,0.196,fake
7.969,0.236,4.6,1.182,9.001,8.463,8.09,7.889,7.824,7.72,6.852,6.726,0.5380000000000003,0.37299999999999933,0.20099999999999962,0.06500000000000039,0.10400000000000009,0.8679999999999994,0.12600000000000033,fake
2.549,0.05,21.9,15.97,2.78,1.949,1.332,0.82,0.381,0.01,-0.298,-0.54,0.8309999999999997,0.617,0.5120000000000001,0.43899999999999995,0.371,0.308,0.24200000000000005,fake
8.284,0.392,2.8,0.9142,8.522,7.678,7.076,6.615,6.286,6.048,5.859,5.722,0.8440000000000003,0.6020000000000003,0.4609999999999994,0.3290000000000006,0.23799999999999955,0.18900000000000006,0.13699999999999957,fake
4.43,0.04,26.9,25.46,5.255,4.401,3.808,3.337,2.926,2.538,2.159,1.795,0.8540000000000001,0.593,0.47099999999999964,0.41100000000000003,0.38800000000000034,0.379,0.3639999999999999,fake
8.055,0.21,5.2,1.061,7.306,6.808,6.421,6.104,5.853,5.65,5.481,5.342,0.4980000000000002,0.38699999999999957,0.31700000000000017,0.25100000000000033,0.2029999999999994,0.16900000000000048,0.13900000000000023,fake
6.389,0.369,2.9,1.552,4.383,3.857,3.443,3.103,2.822,2.586,2.385,2.211,0.5259999999999998,0.41400000000000015,0.33999999999999986,0.28100000000000014,0.2360000000000002,0.20100000000000007,0.17399999999999993,fake
4.87,0.04,27.4,2.513,5.829,5.154,4.683,4.339,4.076,3.869,3.712,3.602,0.6749999999999998,0.4710000000000001,0.3439999999999994,0.2630000000000008,0.2069999999999994,0.15700000000000003,0.11000000000000032,fake
3.488,0.028,39.0,15.73,3.874,3.174,2.767,2.521,2.371,2.281,2.228,2.198,0.7000000000000002,0.40700000000000003,0.246,0.1499999999999999,0.08999999999999986,0.052999999999999936,0.03000000000000025,fake
6.25,0.249,4.4,2.608,5.716,5.165,4.722,4.344,3.994,3.669,4.068,3.728,0.5510000000000002,0.4429999999999996,0.3780000000000001,0.3500000000000001,0.3250000000000002,0.3989999999999996,0.3399999999999994,fake
8.433,0.354,3.1,0.907,8.524,8.13,7.888,7.684,7.479,7.252,7.031,6.825,0.39399999999999835,0.24200000000000088,0.20399999999999974,0.20500000000000007,0.2270000000000003,0.22100000000000009,0.20599999999999952,fake
4.886,0.068,16.0,4.48,5.257,4.739,4.331,3.971,4.354,3.93,3.517,3.122,0.5179999999999998,0.4079999999999995,0.3600000000000003,0.383,0.42399999999999993,0.41300000000000026,0.395,fake
7.7,0.145,7.5,1.134,8.614,8.06,7.726,7.509,7.368,7.268,7.228,7.23,0.5540000000000003,0.3340000000000005,0.21699999999999964,0.14100000000000001,0.10000000000000053,0.040000000000000036,0.002000000000000668,fake
7.937,0.449,2.4,0.7537,6.558,6.032,5.602,5.224,4.894,4.609,4.372,4.181,0.5259999999999998,0.4299999999999997,0.3780000000000001,0.33000000000000007,0.28500000000000014,0.2370000000000001,0.19099999999999984,fake
8.094,0.249,4.4,1.068,8.614,7.999,8.085,7.5,7.078,6.746,6.518,6.392,0.6150000000000011,0.08600000000000119,0.5850000000000009,0.4219999999999997,0.33199999999999985,0.22800000000000065,0.12599999999999945,fake
4.656,0.243,4.5,3.222,3.898,3.807,3.213,2.762,2.402,2.106,1.86,1.657,0.09100000000000019,0.5939999999999999,0.45100000000000007,0.3599999999999999,0.29600000000000026,0.24599999999999977,0.20300000000000007,fake
6.035,0.105,10.4,1.111,5.883,5.382,5.007,4.719,4.487,4.301,4.151,4.022,0.5010000000000003,0.375,0.28799999999999937,0.2320000000000002,0.18599999999999994,0.15000000000000036,0.12899999999999956,fake
7.251,0.225,4.8,3.173,6.739,6.2,5.76,5.373,5.018,4.69,4.386,4.79,0.5389999999999997,0.4400000000000004,0.38699999999999957,0.3550000000000004,0.3279999999999994,0.30400000000000027,0.4039999999999999,fake
6.199,0.097,11.1,4.776,7.764,6.743,5.977,5.38,4.895,4.479,4.116,3.799,1.021,0.766,0.5970000000000004,0.4850000000000003,0.4159999999999995,0.36300000000000043,0.3169999999999997,fake
8.414,0.365,3.0,1.527,7.942,7.562,7.286,6.994,6.661,6.312,5.967,6.306,0.3799999999999999,0.2760000000000007,0.2919999999999998,0.3330000000000002,0.3489999999999993,0.34500000000000064,0.3390000000000004,fake
9.077,0.498,2.2,1.095,8.966,8.544,8.261,7.957,7.624,7.296,7.701,7.462,0.4219999999999988,0.28300000000000125,0.3039999999999994,0.3330000000000002,0.3279999999999994,0.40499999999999936,0.23899999999999988,fake
6.68,0.076,14.3,0.9453,7.669,7.089,6.717,6.518,6.433,5.59,5.469,5.348,0.5799999999999992,0.3720000000000008,0.19899999999999984,0.08499999999999996,0.843,0.12099999999999955,0.12100000000000044,fake
5.138,0.08,13.6,4.853,5.627,4.862,4.359,4.016,3.781,3.627,3.534,3.492,0.7649999999999997,0.5030000000000001,0.34299999999999997,0.23499999999999988,0.15400000000000036,0.09299999999999997,0.041999999999999815,fake
7.511,0.188,5.8,0.9221,7.796,6.916,6.282,5.797,5.425,5.146,4.929,4.757,0.8799999999999999,0.6340000000000003,0.4850000000000003,0.3719999999999999,0.2789999999999999,0.21699999999999964,0.1720000000000006,fake
8.741,0.418,2.6,1.104,8.691,8.159,7.765,7.471,7.21,6.956,6.747,6.594,0.532,0.394000000000001,0.2939999999999996,0.2610000000000001,0.25399999999999956,0.20900000000000052,0.15299999999999958,fake
5.631,0.058,18.8,15.85,5.517,4.391,3.452,2.676,2.015,1.42,0.935,0.603,1.1260000000000003,0.9390000000000001,0.7759999999999998,0.661,0.5950000000000002,0.4849999999999999,0.3320000000000001,fake
7.229,0.136,8.0,0.9164,6.547,6.144,5.822,5.525,5.214,4.88,4.571,4.333,0.4029999999999996,0.32200000000000006,0.2969999999999997,0.31099999999999994,0.3340000000000005,0.30900000000000016,0.23799999999999955,fake
5.454,0.292,3.7,1.408,4.622,3.524,3.18,2.886,2.626,2.391,2.175,1.976,1.0979999999999999,0.34399999999999986,0.29400000000000004,0.26000000000000023,0.23499999999999988,0.2160000000000002,0.19899999999999984,fake
5.455,0.124,8.8,3.235,5.254,5.159,4.53,4.011,3.546,3.113,2.713,2.346,0.09499999999999975,0.6289999999999996,0.5190000000000001,0.4650000000000003,0.43299999999999983,0.3999999999999999,0.367,fake
8.189,0.286,3.8,1.15,9.085,8.257,7.706,7.336,7.103,6.967,6.9,6.895,0.8280000000000012,0.5509999999999993,0.3700000000000001,0.23300000000000054,0.13600000000000012,0.06699999999999928,0.005000000000000782,fake
7.858,0.209,5.2,1.032,7.379,7.5,6.927,6.524,6.237,6.025,5.852,5.713,0.12100000000000044,0.5730000000000004,0.4029999999999996,0.2869999999999999,0.21199999999999974,0.17300000000000004,0.13900000000000023,fake
3.101,0.021,51.7,100.8,4.571,4.075,3.726,3.391,3.027,2.668,2.312,1.968,0.49599999999999955,0.3490000000000002,0.33499999999999996,0.3639999999999999,0.359,0.3560000000000003,0.34399999999999986,fake
8.628,0.539,2.0,0.974,9.342,8.644,8.258,8.076,8.019,7.149,7.041,6.96,0.6980000000000004,0.386000000000001,0.1819999999999986,0.057000000000000384,0.8700000000000001,0.10799999999999965,0.0810000000000004,fake
